"X","user_name","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
16504,2,1323084346,88347,11,1,37,9.65,4.67,-91.4,3,0.08,0.02,0.05,-10,9,-22,15,524,-452,121,-47.4,-39.3,24,-3.97,1.53,-0.84,66,5,-226,662,-298,-264,-26.81069273,26.81069273,118.6793982,1,-0.43,0.58,0.11,2,-2,7,-582,231,1,140,33.2,136,32,-0.72,3.32,1.15,-60,267,-145,-674,532,691,"E"
16506,2,1323084346,101980,11,1,37,9.46,4.9,-91.3,3,0.11,0.02,-0.02,-8,15,-20,19,534,-455,134,-44,-57,26,-3.82,1.54,-0.98,69,-9,-248,578,-313,-332,32.46540101,24.15785826,116.0668986,3,-0.53,0.79,0.36,6,8,23,-572,248,18,139,28.6,128,37,-0.42,3.31,1.23,-53,323,-152,-638,597,699,"E"
16508,2,1323084346,148410,11,1,37,8.73,5.44,-91.2,3,0.13,0.02,-0.3,-9,20,-14,25,535,-444,147,-33.1,-81.5,36,-3.68,1.45,-0.72,30,-38,-349,334,-287,-479,78.41258974,5.046474418,78.41258974,4,-0.53,1.01,0.52,2,28,28,-537,307,29,140,19.7,115,43,0.05,2.73,1.16,-36,385,-168,-522,705,661,"E"
16510,2,1323084346,253844,11,1,37,4.74,5.88,-90.9,1,0.13,0,-0.56,-5,4,0,29,550,-407,156,-12.8,-105,54,-1.99,0.4,0.67,-112,-110,-508,-79,-252,-511,90.09503748,13.35143548,65.15587991,7,-0.58,1.28,0.26,9,53,41,-459,400,54,142,9.12,101,41,-0.26,1.53,0.2,-5,368,-173,-371,746,592,"E"
16511,2,1323084346,324283,11,1,37,3.31,5.92,-90.9,1,0.11,-0.02,-0.59,-12,6,-2,24,562,-391,158,-10.6,-106,55,-0.48,-0.18,0.74,-125,-113,-513,-125,-254,-501,99.63311496,20.53138743,52.78646819,9,-0.59,1.4,0.33,17,70,42,-423,439,56,143,7.91,98.7,43,-0.13,0.87,0.23,3,388,-169,-345,755,596,"E"
16512,2,1323084346,340358,11,1,37,2.57,5.98,-91,1,0.08,-0.02,-0.62,-14,4,2,30,574,-383,159,-10.7,-105,53,0.26,-0.37,0.49,-112,-109,-499,-118,-263,-505,96.81553411,25.62860884,53.16768182,8,-0.58,1.38,0.23,20,65,40,-405,443,64,143,7.55,98.4,44,-0.02,0.55,0.16,-2,396,-170,-342,754,581,"E"
16513,2,1323084346,348293,11,1,37,1.83,6.04,-91,1,0.06,-0.05,-0.64,-9,-1,7,23,570,-363,159,-11.4,-105,51,0.85,-0.47,0.15,-87,-97,-482,-91,-276,-495,106.0925222,12.15221315,49.24324088,8,-0.5,1.4,0.16,10,72,39,-389,460,61,143,7.3,98.5,43,0.08,0.26,0.1,-22,389,-163,-337,752,587,"E"
16515,2,1323084346,424333,11,1,37,-0.41,5.84,-91.2,2,0.03,-0.03,-0.62,-9,2,12,25,585,-353,157,-15.6,-101,49,1.64,-0.56,-0.33,-38,-98,-471,-1,-273,-515,95.22739435,36.92960583,47.09993824,10,-0.22,1.32,-0.07,35,79,44,-348,496,72,143,7.95,101,44,0.18,-0.8,0.02,-44,393,-177,-344,746,567,"E"
16517,2,1323084346,480312,11,1,37,-3.13,5.71,-91.4,2,0.05,-0.05,-0.54,-10,-6,9,23,596,-335,155,-22.7,-92.9,46,2.09,-0.85,0.3,-6,-86,-441,136,-311,-510,100.8112225,38.2652864,39.08807044,13,-0.05,1.08,-0.34,49,111,50,-291,521,91,143,12.2,108,47,-0.03,-1.93,-0.57,-39,418,-186,-402,740,595,"E"
16518,2,1323084346,524307,11,1,37,-3.72,5.69,-91.5,1,0.05,-0.05,-0.56,-11,3,6,23,598,-305,154,-24.7,-90.3,43,2.23,-0.92,0.41,15,-82,-416,188,-320,-494,101.0557701,40.34260657,36.62702266,15,-0.05,1.03,-0.34,57,123,52,-277,534,99,143,14.1,110,48,-0.06,-2.26,-0.69,-33,430,-182,-439,735,610,"E"
16519,2,1323084346,561192,11,1,37,-4.19,5.67,-91.6,1,0.03,-0.06,-0.57,-11,1,9,23,607,-311,154,-26.9,-87.2,42,2.41,-1.01,0.46,29,-77,-408,245,-330,-481,100.7865622,42.18222337,34.93690134,15,-0.05,1,-0.3,61,126,51,-272,538,88,142,16.3,113,49,-0.06,-2.54,-0.87,-40,442,-178,-478,718,635,"E"
16522,2,1323084346,736358,11,1,37,-9.43,4.19,-92.4,4,-0.16,-0.1,-0.52,-17,-3,34,-2,632,-233,126,-45,-28.3,27,3.36,-1.83,0.72,100,0,-249,732,-262,-152,102.1353484,39.26885156,36.32776063,19,0.18,-0.34,-0.25,70,156,65,-210,548,120,162,44.6,171,31,0.26,-4.58,-1.08,-102,216,-180,-689,222,608,"E"
16523,2,1323084346,880357,11,1,37,-11,3.43,-92.7,6,-0.1,-0.05,-0.43,-20,-5,60,-8,644,-207,107,-45.8,5.16,16,3.74,-1.73,0.39,48,62,-141,766,-123,113,100.2658252,35.29328746,42.50387076,17,0.14,-0.77,0.03,57,139,68,-258,528,120,-177,48.1,-149,24,-0.13,-4.13,-1.57,-104,85,-191,-548,-140,467,"E"
16524,2,1323084346,900321,11,1,37,-11.4,3.28,-92.8,7,-0.11,-0.05,-0.36,-9,-2,66,-10,642,-205,102,-44.6,12.6,14,3.73,-1.69,0.39,40,81,-105,750,-90,162,99.58221997,34.49903998,43.99187145,16,0.13,-0.85,0.15,54,134,68,-267,522,122,-175,48.3,-143,22,-0.18,-4.11,-1.62,-99,22,-192,-489,-230,413,"E"
16526,2,1323084346,944402,11,1,37,-12.4,2.86,-93,7,-0.06,-0.05,-0.31,-20,-2,66,-12,638,-186,87,-34.7,38,14,3.6,-1.83,0.74,-39,110,-63,630,36,330,98.45173357,34.65681426,45.19506299,13,0.14,-1.16,0.25,42,103,54,-315,499,107,-162,45.9,-116,23,-0.11,-3,-1.62,-60,-64,-203,-309,-418,253,"E"
16527,2,1323084347,76269,11,1,38,-13.3,2.73,-93.1,8,0.1,0.03,0.05,-18,-2,72,-10,643,-182,80.4,-11.1,69.7,26,3.44,-1.8,0.36,-173,186,42,250,274,530,87.67982258,35.78821492,56.4705839,10,-0.03,-1.09,0.66,36,79,55,-403,445,67,-152,34.9,-85.6,32,0,-2.01,-1.03,-15,-221,-225,-15,-636,-11,"E"
16528,2,1323084347,128322,11,1,38,-13.1,2.99,-93.1,7,0.13,0.03,0.08,-19,-3,70,-12,645,-174,80.5,-5.47,77.2,29,3.23,-1.65,0.39,-210,184,36,89,326,561,97.56830135,30.27126324,49.47012303,9,0.06,-1.06,0.64,27,75,43,-420,431,59,-152,33,-80.6,36,0.03,-1.59,-1.02,1,-262,-238,36,-657,-71,"E"
16529,2,1323084347,148298,11,1,38,-12.9,3.13,-93.1,8,0.13,0.03,0.11,-19,-4,72,-14,642,-187,80.7,-3.08,80.7,32,3.07,-1.48,0.33,-225,203,67,58,326,551,91.70972307,32.31297512,54.5261802,10,0.11,-1.04,0.72,30,75,49,-438,420,40,-152,32.3,-78.6,38,-0.03,-1.38,-0.89,10,-283,-245,51,-669,-91,"E"
16530,2,1323084347,160373,11,1,38,-12.8,3.3,-93.1,7,0.16,0.03,0.13,-19,-2,68,-14,638,-186,80.8,-1.06,83.8,32,2.87,-1.28,0.13,-228,204,72,-10,348,560,89.58985399,37.05161581,53.42530978,9,0.11,-1.03,0.72,32,69,45,-452,415,37,-152,31.7,-76.7,40,-0.08,-1.08,-0.72,20,-297,-255,75,-681,-112,"E"
16532,2,1323084347,308295,11,1,38,-11.6,4.26,-93.1,7,0.18,0.03,0.23,-17,-4,68,-5,636,-197,78.3,5.08,95.9,27,1.17,-0.24,-0.59,-182,178,63,-176,347,570,90.09918355,32.86864583,55.89713904,4,0.26,-0.98,0.33,14,34,23,-494,361,17,-153,32.9,-75.6,41,-0.1,0.75,0.26,11,-310,-249,67,-686,-133,"E"
16533,2,1323084347,332333,11,1,38,-11.3,4.45,-93.1,6,0.18,0.03,0.26,-17,-3,61,-7,637,-197,77.8,5.43,96.9,26,0.75,-0.14,-0.49,-171,176,60,-190,334,560,83.19240154,33.77640227,62.64649353,4,0.31,-0.96,0.23,13,29,23,-504,352,-1,-153,33.5,-76.6,38,-0.02,1,0.44,-2,-290,-240,46,-678,-115,"E"
16536,2,1323084347,420306,11,1,38,-6.31,6.77,-92.9,4,0.31,0.1,0.56,-13,-3,32,10,629,-249,76.6,0.73,90.7,26,-1.85,0.66,-0.16,-187,167,48,-53,311,596,-42.50793259,8.257241048,113.673381,2,0.26,-0.75,-0.11,2,-10,22,-563,274,-20,-159,40.2,-99,31,0.13,2.7,0.98,-78,-182,-229,-184,-557,72,"E"
16537,2,1323084347,484422,11,1,38,-4.68,7.31,-92.7,3,0.22,0.1,0.56,-24,2,23,13,616,-253,76.1,-2.36,86.3,26,-2.28,0.87,-0.34,-187,172,52,25,296,586,-110.7148718,0,46.3647609,2,0.27,-0.67,-0.13,0,-14,7,-571,262,-24,-163,42.5,-108,29,-0.02,2.95,1.05,-96,-151,-223,-290,-480,148,"E"
16538,2,1323084347,512311,11,1,38,-3.85,7.55,-92.6,4,0.18,0.1,0.57,-21,-3,27,8,622,-263,75.8,-4.44,83.4,27,-2.5,0.98,-0.46,-186,175,67,50,292,587,-139.6747126,3.396831253,17.06357524,3,0.31,-0.66,-0.21,1,-29,5,-577,259,-34,-165,43.8,-114,28,-0.11,3.23,1,-104,-124,-221,-318,-452,180,"E"
16539,2,1323084347,600432,11,1,38,-1.35,7.78,-92.2,3,0.03,0.1,0.71,-21,-9,18,15,608,-289,74.7,-11.8,73.7,29,-3.44,1.41,-0.95,-181,191,104,225,221,564,-45.91231765,-64.52954308,72.71502707,3,0.18,-0.51,-0.43,-19,-14,21,-591,228,-42,-174,47.4,-133,24,-0.37,3.76,1.07,-103,-54,-210,-464,-287,291,"E"
16540,2,1323084347,612333,11,1,38,0.38,7.67,-92,3,-0.08,0.1,0.79,-20,-8,14,16,601,-319,74.6,-18.4,64.4,21,-4.06,1.57,-1.13,-101,157,97,351,161,531,56.73334545,-14.70894042,98.00125245,2,0.06,-0.16,-0.07,-3,11,17,-588,223,-40,178,49.3,-148,24,-0.51,4.24,1.03,-116,7,-209,-542,-176,371,"E"
16541,2,1323084347,824289,11,1,38,3.85,6.85,-91.8,2,-0.16,0.06,0.8,-4,6,-14,16,580,-360,79.6,-31.5,41.1,13,-4.96,1.75,-1.18,-35,123,29,637,-13,356,-136.2348833,-9.267956209,-18.61673932,8,-0.05,-0.03,-0.02,-7,-74,-14,-593,217,-33,151,46.2,171,28,-0.92,4.82,0.62,-91,186,-174,-679,179,566,"E"
16544,2,1323084347,920320,11,1,38,8.06,5.62,-91.4,1,-0.11,0.06,0.79,-11,4,1,24,557,-405,100,-42.2,-5.06,16,-4.93,1.49,-0.41,30,33,-147,761,-210,-31,-145.7645345,0,11.31509816,5,0,-0.03,-0.31,0,-44,5,-598,201,-37,127,32.9,127,27,-1.88,3.93,0.49,-24,238,-110,-659,596,859,"E"
16546,2,1323084348,256334,11,1,39,11.6,5.43,-91.3,2,0.1,0,0.39,-6,7,-21,25,528,-439,130,-37.5,-52.7,27,-3.82,1.49,-0.89,44,-3,-261,566,-295,-361,-139.1435342,-2.523236698,17.75390333,4,-0.18,0.26,-0.08,-1,-39,7,-586,218,-20,128,17.9,102,33,-0.61,2.81,2.17,93,286,-122,-461,775,832,"E"
16549,2,1323084348,460328,11,1,39,12.9,6.27,-91.3,3,0.08,-0.02,0.15,-13,3,-31,34,513,-471,144,-20.9,-88.2,43,-3.13,1.14,-0.36,-29,-59,-417,137,-254,-518,-29.76707924,7.338941909,126.3669908,3,-0.18,0.42,-0.48,2,-8,26,-574,240,16,145,0.75,87,46,0.42,2.83,1.82,181,361,-206,-202,734,530,"E"
16550,2,1323084348,568337,11,1,39,12.4,6.81,-91.2,4,0.11,-0.02,-0.1,-8,20,-30,34,510,-474,151,-10.1,-100,57,-0.47,-0.16,1.07,-107,-113,-538,-91,-249,-504,38.5277664,23.17341001,111.4711519,5,-0.47,0.92,-0.31,11,18,43,-539,292,41,153,-8.78,79,46,0.11,0.88,0.03,106,379,-219,-45,672,396,"E"
16552,2,1323084348,608333,11,1,39,11.7,6.96,-91.3,4,0.02,-0.03,-0.31,-11,23,-33,38,510,-465,152,-12.4,-98.1,52,1.43,-0.31,-0.16,-86,-91,-497,-39,-279,-504,42.57905306,22.72458231,108.0950629,5,-0.5,0.92,-0.38,12,22,47,-515,324,65,153,-9.27,79.1,45,0.14,-0.18,0.03,120,370,-210,-40,654,399,"E"
16555,2,1323084348,636292,11,1,39,9.35,6.71,-91.4,2,-0.02,-0.02,-0.54,-8,0,-18,27,525,-437,148,-20.5,-91,47,2.36,-0.43,-0.02,-22,-84,-448,132,-289,-506,53.43359739,37.66484054,89.15571749,7,-0.51,1.03,-0.44,26,36,55,-470,361,90,153,-7.38,85.9,47,0.11,-1.69,0,84,391,-233,-93,678,398,"E"
16556,2,1323084348,712313,11,1,39,6.91,6.43,-91.4,2,-0.06,0.02,-0.57,-15,3,-16,28,539,-430,147,-26.9,-82.4,42,2.65,-0.9,0.79,16,-78,-407,270,-326,-480,63.4617935,35.89916044,81.04810066,9,-0.55,1.16,-0.71,32,54,66,-432,382,129,151,-2.73,94.4,51,-0.18,-2.84,-0.44,111,432,-233,-188,713,438,"E"
16558,2,1323084348,720511,11,1,39,5.2,6.19,-91.5,1,-0.06,0.02,-0.61,-6,-2,-11,33,545,-418,145,-31.2,-74.5,39,2.91,-1.22,0.87,43,-67,-372,369,-344,-446,69.46846534,34.72670789,75.97796018,13,-0.59,1.25,-0.64,42,79,85,-403,407,147,150,2.2,102,52,-0.26,-3.47,-0.71,125,442,-216,-264,719,469,"E"
16561,2,1323084348,776319,11,1,39,-0.24,5.32,-91.6,2,-0.14,-0.03,-0.57,-16,-4,2,21,576,-375,129,-40.9,-33.1,25,3.58,-2.31,0.85,77,-4,-232,706,-285,-176,85.21265974,18.56853728,68.40913014,14,-0.19,0.96,0.07,26,106,89,-309,457,184,153,23.2,137,40,0.02,-4.58,-0.79,34,343,-194,-609,597,548,"E"
16562,2,1323084348,776336,11,1,39,-0.92,5.16,-91.6,2,-0.18,-0.03,-0.57,-15,-3,6,14,577,-358,127,-41.6,-26.7,23,3.69,-2.38,0.8,78,13,-213,731,-281,-150,85.44570912,19.53952078,67.80396944,14,-0.11,0.92,0.16,26,101,84,-302,467,184,154,25.7,143,40,0.06,-4.58,-0.79,27,335,-197,-622,565,562,"E"
16563,2,1323084348,784303,11,1,39,-1.6,4.91,-91.7,2,-0.22,-0.05,-0.57,-17,-3,0,22,588,-355,124,-42,-19.9,22,3.76,-2.39,0.69,71,34,-205,760,-240,-87,74.67514957,28.15848031,74.67514957,13,-0.05,0.83,0.15,36,88,88,-288,476,183,156,28.1,149,39,0.16,-4.56,-0.84,17,325,-199,-654,497,551,"E"
16565,2,1323084348,836378,11,1,39,-2.78,4.38,-91.8,2,-0.31,-0.03,-0.46,-17,-9,5,12,590,-343,117,-41.5,-5.96,15,3.74,-2.36,0.57,67,50,-124,773,-179,8,82.90486662,37.75504007,60.18066321,16,0,0.82,0.11,56,112,86,-276,487,183,161,31.8,161,34,0.24,-4.69,-0.94,-48,258,-207,-691,378,526,"E"
16566,2,1323084348,868397,11,1,39,-3.62,3.81,-91.7,2,-0.35,-0.02,-0.49,-18,11,-5,14,599,-314,108,-39.5,9.14,14,3.71,-2.25,0.49,44,93,-88,772,-100,108,84.3591832,39.67228366,57.15744435,16,0.02,0.79,0.05,60,116,84,-254,496,188,166,35.2,174,32,-0.05,-4.45,-1.02,-73,216,-213,-692,256,499,"E"
16568,2,1323084348,932422,11,1,39,-5.18,2.61,-91.9,1,-0.26,-0.08,-0.59,-10,7,2,-2,607,-303,92.4,-30.5,34.1,15,3.31,-1.88,0.49,-10,150,0,653,65,315,85.30025563,43.32790332,53.08755781,17,-0.03,0.39,-0.13,68,122,82,-229,508,181,175,40.3,-161,28,-0.59,-3.73,-1.51,-127,100,-219,-617,-27,440,"E"
16569,2,1323084348,952373,11,2,39,-5.57,2.38,-91.9,2,-0.22,-0.1,-0.62,-8,7,12,-5,613,-298,90.6,-28.2,38.8,16,3.18,-1.73,0.41,-24,155,22,622,73,319,86.9,40.2,53.9,17,0,0.22,-0.11,64,125,84,-231,506,188,177,41.5,-156,25,-0.59,-3.53,-1.66,-99,78,-214,-579,-103,418,"E"
16570,2,1323084351,32307,11,1,40,-7.1,3.24,-93.1,2,-0.14,-0.05,-0.3,-5,-1,23,-15,623,-276,80.2,-2.9,78.2,24,2.73,-1.01,-0.34,-146,181,39,57,343,547,102.7699599,25.64651848,46.70472355,16,0.03,-0.51,-0.25,40,135,71,-286,501,120,-153,29.7,-95.3,29,-0.32,-2.76,-1.1,-62,-188,-210,-89,-576,92,"E"
16572,2,1323084351,52378,11,1,40,-7.42,2.71,-93.2,4,-0.05,-0.05,-0.26,-1,-6,38,-23,623,-253,78.2,2.42,89.4,26,1.99,-0.4,-0.54,-176,177,33,-87,353,562,101.8139464,31.24106738,43.95877038,13,0.05,-0.75,0.13,39,108,54,-316,494,117,-154,28.7,-83.3,42,-0.95,-1.06,-1.26,16,-309,-268,24,-652,-47,"E"
16573,2,1323084351,62155,11,1,40,-7.52,2.63,-93.3,4,0,-0.05,-0.2,-2,-7,38,-14,628,-248,77.7,3.24,91.5,26,1.75,-0.31,-0.49,-186,163,49,-127,354,577,96.33073942,33.98135426,48.18101436,13,0.13,-0.79,0.08,41,101,57,-331,486,104,-154,29.6,-81.9,47,-0.96,-0.42,-0.95,43,-373,-266,35,-669,-77,"E"
16574,2,1323084351,72293,11,1,40,-7.57,2.59,-93.3,4,0.02,-0.03,-0.15,-10,-3,37,-16,627,-253,77.4,3.86,93.4,27,1.38,-0.19,-0.38,-200,163,57,-139,340,559,91.19056634,31.20991437,55.8215478,13,0.08,-0.82,0.21,40,103,69,-336,485,106,-155,30.6,-81.5,46,-0.77,0.27,-0.52,57,-380,-243,43,-670,-89,"E"
16575,2,1323084351,100306,11,1,40,-7.42,2.87,-93.3,5,0.02,0.02,-0.11,-18,-4,41,-22,621,-227,76.4,3.98,95.8,26,-0.34,0.16,-0.16,-191,162,52,-160,340,569,97.16671275,25.12718643,53.07172135,11,0.06,-0.9,0.44,28,93,57,-373,468,86,-155,32.2,-86.5,37,0.64,1.35,0.89,-17,-278,-226,-38,-638,-23,"E"
16576,2,1323084351,124291,11,1,40,-7.36,2.95,-93.3,5,0.03,0.02,-0.07,-15,-4,43,-19,618,-241,76.2,3.46,95.2,26,-0.74,0.26,-0.13,-188,157,51,-146,343,573,93.99025405,30.3722407,53.33562838,10,0.08,-0.85,0.44,30,81,51,-385,454,84,-156,32.4,-88.9,35,0.66,1.64,0.92,-49,-249,-230,-56,-619,-4,"E"
16578,2,1323084351,216357,11,1,40,-6.71,3.56,-93.3,4,0.16,0.03,0.05,-23,1,37,-16,626,-244,75.5,-0.59,88.8,26,-1.99,0.58,-0.15,-187,170,58,-44,325,579,86.59714198,32.10591728,60.14672778,9,0.08,-0.74,0.67,29,70,52,-418,433,61,-159,35.7,-102,31,0,2.55,0.67,-106,-173,-229,-204,-543,96,"E"
16579,2,1323084351,216415,11,1,40,-6.47,3.8,-93.3,5,0.14,0.03,0.07,-24,2,40,-12,623,-251,75.5,-2.05,86.6,27,-2.3,0.71,-0.13,-191,176,66,5,318,585,88.02743168,23.6833695,63.37256006,9,0.08,-0.71,0.64,21,69,53,-427,428,55,-161,37.2,-106,30,-0.21,2.73,0.62,-105,-154,-227,-227,-526,111,"E"
16580,2,1323084351,232315,11,1,40,-6.18,4.06,-93.2,5,0.16,0.03,0.11,-20,-2,49,-21,629,-248,75.5,-3.82,83.8,28,-2.63,0.82,-0.15,-193,183,68,33,310,587,92.97407649,35.39220539,50.90836756,9,0.14,-0.71,0.54,32,74,45,-437,419,47,-163,38.7,-110,28,-0.31,2.79,0.59,-120,-129,-211,-273,-485,147,"E"
16581,2,1323084351,352299,11,1,40,-4.88,4.74,-93.1,6,0.06,0.05,0.21,-23,-4,49,-14,623,-251,76.4,-13.4,69.2,25,-3.61,1.35,-0.51,-145,180,79,286,235,535,86.42439989,25.12957507,64.31355727,7,0.18,-0.88,0.59,17,52,41,-471,400,21,-172,45.1,-131,24,-0.42,3.12,0.84,-120,-87,-188,-446,-304,288,"E"
16582,2,1323084351,372333,11,1,40,-4.06,4.88,-93,4,0.05,0.06,0.33,-20,-3,39,-7,620,-256,77.5,-19.8,59.6,22,-4.01,1.67,-0.82,-118,167,61,412,186,488,82.58001021,37.63681189,60.61348277,6,0.24,-0.87,0.34,20,40,31,-489,380,8,-176,47.7,-143,23,-0.31,3.58,1.05,-127,-53,-182,-525,-201,367,"E"
16583,2,1323084351,384304,11,1,40,-3.53,4.96,-92.9,4,0.05,0.06,0.38,-18,-3,30,-8,622,-272,78.4,-23,54.3,20,-4.19,1.77,-0.92,-99,161,48,492,133,444,64.01541952,39.68343107,77.92251671,6,0.24,-0.87,0.3,22,34,40,-498,368,-6,-179,48.5,-149,20,-0.06,3.76,1.21,-70,-28,-177,-571,-122,408,"E"
16584,2,1323084351,404295,11,1,40,-3,5.06,-92.9,3,0.06,0.05,0.39,-20,-5,27,-6,615,-264,79.5,-26.2,48.9,18,-4.32,1.83,-1,-85,146,31,527,105,422,87.67737286,37.01244005,55.56845483,7,0.16,-0.85,0.28,24,51,35,-498,369,-1,178,48.1,-156,20,0.29,3.31,1.49,-78,25,-175,-577,-91,420,"E"
16585,2,1323084351,404338,11,1,40,-2.48,5.19,-92.8,3,0.06,0.05,0.39,-18,-5,25,-6,606,-290,81.3,-29.4,42.8,15,-4.5,1.83,-0.97,-73,129,2,610,51,378,103.3022203,31.76231033,41.80752944,7,0.19,-0.82,0.33,20,55,26,-512,354,7,175,47.5,-163,25,0.42,3.32,1.72,-110,86,-202,-623,-23,446,"E"
16586,2,1323084351,428323,11,1,40,-1.96,5.29,-92.8,3,0.06,0.05,0.43,-17,-3,21,-7,611,-288,83.5,-32.2,36.5,13,-4.59,1.78,-0.87,-49,116,-10,671,-8,296,88.63897382,25.16899718,62.00744591,4,0.27,-0.83,0.28,9,28,21,-514,348,-9,170,46,-172,27,0.56,3.9,1.51,-107,138,-204,-644,59,469,"E"
16587,2,1323084351,428378,11,1,40,-1.34,5.41,-92.8,2,0.08,0.03,0.48,-13,0,17,1,605,-303,85.9,-34.3,29.7,11,-4.61,1.7,-0.67,-35,100,-29,696,-25,255,0,18.99882879,138.0808039,3,0.26,-0.9,0.15,5,0,26,-522,333,-19,167,44.1,-180,28,0.66,4.13,1.26,-90,166,-197,-672,97,466,"E"
16588,2,1323084351,428398,11,1,40,-0.74,5.47,-92.7,2,0.08,0.03,0.48,-11,1,15,4,604,-289,87.7,-35.3,24,11,-4.64,1.65,-0.49,-19,88,-50,737,-70,183,13.14021734,-13.14021734,138.4422827,3,0.19,-0.82,0.05,-4,4,30,-524,326,-19,164,42.2,174,30,0.48,3.63,1.25,-131,176,-190,-679,172,476,"E"
16589,2,1323084351,496329,11,1,40,1.14,5.72,-92.6,2,0.11,0.05,0.56,-17,0,3,3,594,-323,98.7,-39,2.49,15,-4.51,1.57,-0.11,23,52,-134,777,-170,-8,-91.87210208,11.37920071,63.86593852,4,0.34,-0.72,-0.15,4,-28,21,-548,297,-26,154,36.8,153,36,-0.4,4.24,0.03,-136,256,-195,-691,369,540,"E"
16590,2,1323084351,580314,11,1,40,2.32,5.91,-92.5,1,0.06,0.03,0.59,-11,-7,-1,0,586,-321,108,-40.1,-12.2,18,-4.19,1.53,-0.07,38,39,-170,755,-205,-112,76.89431188,-53.30464158,53.30464158,4,0.29,-0.5,-0.18,-19,26,19,-558,280,-35,147,33.8,141,37,-1.03,3.97,0.15,-64,302,-186,-678,477,608,"E"
16592,2,1323084351,800323,11,1,40,3.47,5.88,-92.5,1,0.05,0.06,0.66,-9,-2,-10,3,583,-351,117,-39.7,-26.3,21,-3.76,1.53,-0.28,40,22,-202,711,-252,-212,39.23401442,0,117.8456183,3,0.21,-0.24,0.07,0,12,29,-563,281,-39,142,29.2,129,33,-0.69,3.68,0.46,-38,275,-160,-639,577,646,"E"
16593,2,1323084351,880286,11,1,40,4.69,5.82,-92.4,2,0.03,0.06,0.64,-3,-3,-15,11,580,-368,125,-38.1,-39.8,27,-3.36,1.53,-0.62,43,0,-263,652,-273,-283,-104.1304196,17.34816123,49.46061482,2,0.13,-0.35,0.03,4,-20,11,-567,266,-47,140,24.7,120,40,-0.48,3.6,0.8,25,356,-172,-567,664,670,"E"
16594,2,1323084351,920327,11,1,40,5.28,5.71,-92.3,2,0.02,0.08,0.64,-4,0,-22,4,572,-371,129,-36.9,-46.4,28,-3.15,1.51,-0.75,44,-11,-275,605,-283,-331,-147.789502,-8.306948578,-4.149890094,2,0.14,-0.34,-0.13,-2,-24,-1,-567,271,-48,140,22,116,39,-0.14,3.44,0.9,13,347,-161,-559,673,651,"E"
16596,2,1323084351,976313,11,1,40,6.51,5.58,-92.2,3,0,0.06,0.56,-6,3,-31,2,563,-393,136,-34.2,-57.3,33,-2.67,1.38,-0.64,40,-30,-318,535,-292,-386,-141.2780405,3.086557061,15.49223199,3,0.06,-0.16,-0.21,1,-32,5,-572,259,-39,141,17.6,110,39,-0.27,2.92,1.16,-20,332,-187,-499,714,633,"E"
16597,2,1323084351,976364,11,2,40,7.1,5.52,-92.1,3,0,0.06,0.54,-5,-1,-32,14,564,-396,138,-32.9,-61.4,36,-2.47,1.32,-0.44,38,-39,-353,484,-290,-397,-140.6,-8.5,-14.1,4,0.03,-0.13,-0.26,-3,-35,-5,-575,262,-46,141,15.2,106,41,-0.19,3.2,0.97,57,350,-187,-455,731,612,"E"
16599,2,1323084352,4353,11,1,41,8.46,5.46,-91.9,3,0,0.1,0.52,-20,-2,-24,11,544,-420,143,-29.4,-70.9,44,-1.91,1.01,0.44,41,-72,-422,384,-301,-451,-133.3609522,-10.52757413,21.17414502,4,0.08,-0.22,-0.51,-4,-37,8,-575,246,-36,143,7.86,97.5,45,0.13,2.81,1,71,389,-197,-340,737,557,"E"
16600,2,1323084352,28341,11,1,41,9.26,5.51,-91.8,2,-0.1,0.06,0.57,-15,-11,-14,15,540,-424,147,-27.1,-75.1,48,-1.45,0.71,0.89,44,-94,-463,330,-326,-471,-126.6976833,-25.15670036,16.67192252,2,0.06,-0.21,-0.52,-6,-23,4,-588,243,-32,145,3.7,92.7,46,0.14,2.7,0.59,95,392,-201,-274,732,534,"E"
